Date_Time,Year,Month,Day,Hour,Minute,Day_Night,Departure_Location,Arrival_Location,Number_of_Passengers,Seat_Selection,Bus_Type,Customer_ID,Contact_Email,Contact_Phone,Ticket_Price,Payment_Method,Transaction_ID,Bus_Operator,Bus_ID,Departure_Time,Route_Info,Coupon_Code,Discount_Percentage,Cancellation_Time,Refund_Amount,Review_Text,Rating,Popular_Destinations,Regional_Trends,Bus_Occupancy,Punctuality,Peak_Travel_Seasons,Gender,Device_Type,Operating_System,Browser
2020-10-31 03:38:30,2020,10,31,3,38,Night,Dindigul,Chennai,2,"16, 30",Semi-Sleeper Non-AC,806012,customer91@example.com,+123456710489,252.33,Net Banking,5081296696,ABT X Travels,BUS576,2023-07-04 17:18:02,"Tirunelveli, Erode, Rajapalayam",DISCOUNT14,7,2023-08-05 21:34:24,27.1,Experience was average!,3.7,"Thoothukudi, Dindigul",Region 1: Higher booking volume in this region,0.64,On-time performance is 70%,"Season 2, Season 5",Male,Mobile,iOS,Edge
2022-11-23 22:55:09,2022,11,23,22,55,Night,Erode,Chennai,3,"12, 6",Luxury AC/Non-AC,242616,customer41@example.com,+123456788289,233.69,Debit Card,5363317586,Pandian Roadways,BUS556,2024-01-03 18:51:35,"Kancheepuram, Ranipet, Thanjavur, Karur, Kumbakonam",DISCOUNT12,6,2023-06-15 19:08:34,36.24,Experience was average!,4.4,"Ranipet, Vellore, Dindigul, Karur",Region 3: Higher booking volume in this region,0.89,On-time performance is 70%,"Season 2, Season 7",Female,Mobile,Windows,Opera
2024-11-12 12:28:36,2024,11,12,12,28,Day,Chennai,Salem,4,"10, 17",Volvo Multi-Axle AC,754457,customer90@example.com,+123456780489,73.54,Credit Card,7417676679,Rathimeena Travels,BUS707,2023-03-17 08:37:35,"Pollachi, Ranipet, Karur",DISCOUNT5,10,2024-03-01 17:58:53,46.33,Experience was good!,3.5,"Karur, Salem, Pollachi, Dindigul",Region 4: Higher booking volume in this region,0.65,On-time performance is 80%,"Season 1, Season 6",Female,Tablet,Windows,Firefox
2017-04-14 08:34:47,2017,4,14,8,34,Day,Kancheepuram,Tirunelveli,3,"23, 1",Luxury AC/Non-AC,794823,customer23@example.com,+123456722789,111.46,Credit Card,6846755568,Ramu Travels,BUS377,2023-01-05 16:05:48,"Coimbatore, Thoothukudi, Cuddalore, Neyveli",DISCOUNT13,18,2023-01-28 21:12:51,21.87,Experience was excellent!,4.9,"Chennai, Thanjavur, Nagercoil",Region 5: Higher booking volume in this region,0.88,On-time performance is 90%,"Season 7, Season 2",Male,Tablet,macOS,Chrome
2020-01-10 09:21:57,2020,1,10,9,21,Day,Neyveli,Erode,4,"28, 17",Semi-Sleeper Non-AC,715584,customer55@example.com,+123456793689,203.28,Credit Card,6845485816,Thirumal Alaghu Travels,BUS312,2024-02-13 17:14:31,"Tiruchirappalli, Erode, Nagercoil, Tirunelveli",DISCOUNT17,18,2024-11-27 05:33:46,16.21,Experience was excellent!,3.9,"Kumbakonam, Erode, Thanjavur, Chennai",Region 5: Higher booking volume in this region,0.98,On-time performance is 70%,"Season 3, Season 6",Female,Desktop,Android,Firefox
2016-11-01 15:31:11,2016,11,1,15,31,Day,Rajapalayam,Coimbatore,1,"7, 30",Luxury AC/Non-AC,426738,customer100@example.com,+123456735089,227.78,Credit Card,2116865075,Rathimeena Travels,BUS422,2023-09-20 05:40:10,"Erode, Chennai, Dindigul",DISCOUNT7,16,2023-07-10 07:54:45,40.62,Experience was excellent!,4.5,"Erode, Kumbakonam, Nagercoil, Madurai, Thanjavur",Region 4: Higher booking volume in this region,0.74,On-time performance is 92%,"Season 2, Season 7",Male,Desktop,Android,Chrome
2023-08-31 05:01:08,2023,8,31,5,1,Night,Coimbatore,Ranipet,3,"25, 11",Luxury AC/Non-AC,275368,customer26@example.com,+123456766189,160.41,Credit Card,5405466199,Bharathi Travels,BUS174,2024-06-18 09:34:01,"Kumbakonam, Salem, Nagercoil, Chennai, Neyveli",DISCOUNT1,10,2024-06-26 10:15:00,28.48,Experience was average!,3.2,"Cuddalore, Karur, Vellore",Region 3: Higher booking volume in this region,0.82,On-time performance is 95%,"Season 1, Season 2",Female,Tablet,Android,Edge
2023-07-30 00:20:36,2023,7,30,0,20,Night,Tirunelveli,Coimbatore,4,"3, 26",Scania AC,487625,customer40@example.com,+123456748589,205.75,Credit Card,3940774984,Sharma Transports,BUS487,2024-03-11 02:42:48,"Karur, Madurai",DISCOUNT17,16,2024-10-07 18:30:55,21.0,Experience was average!,4.7,"Tiruchirappalli, Rajapalayam, Tirunelveli",Region 5: Higher booking volume in this region,0.79,On-time performance is 79%,"Season 2, Season 3",Male,Mobile,macOS,Opera
2021-01-01 11:39:51,2021,1,1,11,39,Day,Thoothukudi,Cuddalore,2,"4, 3",Volvo AC,143321,customer66@example.com,+123456737589,82.98,Credit Card,7604214599,RKT Tours and Travels,BUS368,2023-10-17 16:45:20,"Cuddalore, Tirunelveli, Kancheepuram",DISCOUNT16,5,2023-10-18 17:21:43,35.97,Experience was good!,3.0,"Madurai, Kancheepuram, Salem, Neyveli, Nagercoil",Region 5: Higher booking volume in this region,1.0,On-time performance is 95%,"Season 5, Season 2",Female,Mobile,Windows,Edge
2018-03-05 14:06:13,2018,3,5,14,6,Day,Coimbatore,Salem,3,"6, 10",Luxury AC/Non-AC,151159,customer97@example.com,+123456770089,199.34,Debit Card,6704711752,SRM Transports,BUS885,2024-02-20 06:59:20,"Cuddalore, Tiruchirappalli, Nagercoil, Pollachi, Madurai",DISCOUNT6,8,2023-02-24 17:45:55,45.38,Experience was excellent!,4.6,"Salem, Chennai, Cuddalore, Nagercoil",Region 3: Higher booking volume in this region,0.92,On-time performance is 87%,"Season 7, Season 3",Male,Desktop,Android,Chrome
2024-02-28 09:29:50,2024,2,28,9,29,Day,Tirunelveli,Vellore,2,"25, 17",Regular Non-AC,465340,customer34@example.com,+123456748789,196.44,Net Banking,6789256640,Ramu Travels,BUS114,2023-11-20 07:21:30,"Kancheepuram, Pollachi, Neyveli, Rajapalayam",DISCOUNT2,6,2024-05-11 14:18:24,19.7,Experience was excellent!,3.8,"Tirunelveli, Pollachi, Madurai, Ranipet",Region 3: Higher booking volume in this region,0.59,On-time performance is 87%,"Season 3, Season 1",Female,Desktop,macOS,Opera
2023-05-22 14:53:46,2023,5,22,14,53,Day,Coimbatore,Thanjavur,4,"7, 23",AC Sleeper,444479,customer52@example.com,+123456759589,206.67,Debit Card,4336156495,KPN Travels,BUS431,2024-12-12 15:11:41,"Kumbakonam, Neyveli, Cuddalore",DISCOUNT16,19,2023-06-03 23:43:19,34.49,Experience was good!,4.0,"Vellore, Tiruchirappalli",Region 5: Higher booking volume in this region,0.81,On-time performance is 84%,"Season 7, Season 6",Male,Tablet,Android,Chrome
2018-08-23 04:33:38,2018,8,23,4,33,Night,Kancheepuram,Nagercoil,2,"16, 18",Volvo AC,236272,customer68@example.com,+123456759689,153.99,Debit Card,4574540787,Ramu Travels,BUS312,2024-03-05 16:39:53,"Nagercoil, Ranipet, Dindigul, Thanjavur",DISCOUNT11,6,2023-05-04 09:18:11,31.4,Experience was excellent!,4.9,"Tirunelveli, Tiruchirappalli, Dindigul",Region 5: Higher booking volume in this region,0.56,On-time performance is 89%,"Season 6, Season 5",Female,Desktop,Windows,Edge
2023-08-11 20:04:05,2023,8,11,20,4,Night,Kancheepuram,Pollachi,1,"12, 14",Scania AC,297589,customer21@example.com,+123456794789,72.34,Net Banking,7841542245,KPN Travels,BUS674,2023-08-16 10:36:16,"Tirunelveli, Coimbatore, Kancheepuram, Dindigul, Salem",DISCOUNT17,9,2024-06-21 03:15:05,46.67,Experience was good!,4.0,"Chennai, Neyveli",Region 1: Higher booking volume in this region,0.72,On-time performance is 79%,"Season 6, Season 2",Male,Desktop,Android,Safari
2018-11-23 15:38:54,2018,11,23,15,38,Day,Thanjavur,Kancheepuram,3,"3, 2",Volvo AC,941308,customer21@example.com,+123456753289,121.84,Net Banking,7408885929,Hindusthan Travels,BUS886,2024-04-01 18:30:03,"Tiruchirappalli, Tirunelveli, Pollachi, Rajapalayam",DISCOUNT17,16,2023-10-11 13:52:05,11.67,Experience was good!,3.6,"Dindigul, Ranipet",Region 2: Higher booking volume in this region,0.76,On-time performance is 84%,"Season 5, Season 2",Female,Mobile,Windows,Opera
2021-07-03 01:08:04,2021,7,3,1,8,Night,Madurai,Erode,1,"14, 21",Mercedes Benz AC,429491,customer2@example.com,+123456710189,299.6,Credit Card,3915735416,Thirumal Alaghu Travels,BUS317,2023-03-04 03:28:02,"Pollachi, Coimbatore, Thoothukudi",DISCOUNT9,14,2023-11-13 23:32:12,35.39,Experience was average!,4.2,"Cuddalore, Thoothukudi, Vellore, Chennai",Region 1: Higher booking volume in this region,0.52,On-time performance is 71%,"Season 2, Season 2",Male,Desktop,iOS,Chrome
2020-11-18 17:59:46,2020,11,18,17,59,Day,Pollachi,Coimbatore,4,"10, 15",Double Decker AC/Non-AC,739099,customer89@example.com,+123456717989,168.84,Credit Card,4498022597,MJT Travels,BUS513,2024-06-09 14:50:39,"Karur, Tiruchirappalli, Rajapalayam, Neyveli, Kancheepuram",DISCOUNT5,12,2023-01-09 19:08:12,39.18,Experience was good!,3.7,"Pollachi, Rajapalayam, Vellore",Region 5: Higher booking volume in this region,0.51,On-time performance is 93%,"Season 6, Season 7",Female,Mobile,Windows,Opera
2020-12-07 14:55:07,2020,12,7,14,55,Day,Chennai,Salem,1,"21, 29",Mercedes Benz AC,737621,customer13@example.com,+123456736389,234.52,Debit Card,3120013331,Pandian Roadways,BUS178,2024-08-07 05:20:53,"Neyveli, Thoothukudi, Tiruchirappalli, Kancheepuram, Erode",DISCOUNT1,17,2024-11-20 18:28:20,19.9,Experience was excellent!,4.1,"Rajapalayam, Salem, Chennai",Region 2: Higher booking volume in this region,0.78,On-time performance is 95%,"Season 7, Season 1",Female,Tablet,macOS,Chrome
2022-10-04 09:35:28,2022,10,4,9,35,Day,Thoothukudi,Cuddalore,4,"20, 11",Semi-Sleeper Non-AC,418165,customer58@example.com,+123456764189,229.63,Debit Card,5129565716,Universal Travels,BUS876,2023-06-28 12:05:59,"Coimbatore, Tiruchirappalli, Kumbakonam, Vellore, Rajapalayam",DISCOUNT9,17,2023-07-16 09:44:28,32.06,Experience was average!,4.3,"Pollachi, Chennai",Region 5: Higher booking volume in this region,0.97,On-time performance is 75%,"Season 6, Season 5",Female,Desktop,Windows,Firefox
2018-04-10 06:08:50,2018,4,10,6,8,Day,Dindigul,Karur,3,"6, 9",Scania AC,506843,customer29@example.com,+123456718489,222.53,Net Banking,1919033240,KPN Travels,BUS942,2023-06-29 13:48:26,"Vellore, Tirunelveli",DISCOUNT16,8,2024-09-12 09:41:30,22.9,Experience was average!,4.3,"Thanjavur, Erode, Nagercoil, Salem",Region 4: Higher booking volume in this region,0.53,On-time performance is 87%,"Season 1, Season 3",Female,Mobile,Android,Firefox
2016-06-26 15:16:41,2016,6,26,15,16,Day,Tirunelveli,Salem,2,"21, 3",Non-AC Sleeper,368766,customer37@example.com,+123456781889,62.17,Net Banking,2287844457,Universal Travels,BUS192,2024-06-24 07:10:33,"Karur, Vellore, Dindigul",DISCOUNT17,17,2024-01-31 23:47:16,17.62,Experience was good!,4.2,"Thoothukudi, Ranipet",Region 5: Higher booking volume in this region,0.9,On-time performance is 93%,"Season 3, Season 6",Male,Mobile,Android,Chrome
2023-03-28 19:34:17,2023,3,28,19,34,Night,Thanjavur,Pollachi,2,"22, 16",AC Sleeper,523435,customer33@example.com,+123456722589,208.54,Net Banking,5410704491,Thirumal Alaghu Travels,BUS689,2023-02-21 19:56:59,"Karur, Kumbakonam, Cuddalore",DISCOUNT15,7,2024-11-12 08:23:49,34.42,Experience was good!,3.3,"Coimbatore, Thoothukudi, Tirunelveli",Region 1: Higher booking volume in this region,0.54,On-time performance is 71%,"Season 7, Season 6",Male,Mobile,Windows,Chrome
2017-03-19 02:04:24,2017,3,19,2,4,Night,Ranipet,Erode,3,"29, 29",Party Buses,625872,customer93@example.com,+123456758989,258.38,Debit Card,2674248428,RKT Tours and Travels,BUS921,2024-03-09 22:16:02,"Vellore, Ranipet, Tiruchirappalli",DISCOUNT13,8,2024-05-19 11:55:22,41.92,Experience was good!,4.3,"Nagercoil, Vellore",Region 1: Higher booking volume in this region,0.85,On-time performance is 95%,"Season 5, Season 3",Male,Mobile,Android,Safari
2022-09-07 10:38:22,2022,9,7,10,38,Day,Chennai,Ranipet,1,"23, 10",Volvo Multi-Axle AC,341931,customer3@example.com,+123456749189,214.17,Credit Card,3113424054,ABT X Travels,BUS690,2023-04-18 20:41:25,"Kumbakonam, Madurai, Thoothukudi, Kancheepuram",DISCOUNT16,15,2023-12-20 22:53:15,48.41,Experience was excellent!,4.5,"Neyveli, Madurai, Salem, Ranipet, Dindigul",Region 3: Higher booking volume in this region,0.98,On-time performance is 87%,"Season 4, Season 3",Male,Mobile,Windows,Edge
2023-08-19 21:17:46,2023,8,19,21,17,Night,Kumbakonam,Madurai,3,"26, 18",Double Decker AC/Non-AC,632187,customer8@example.com,+123456777389,277.1,Credit Card,9247501905,Thirumal Alaghu Travels,BUS936,2023-02-12 05:12:30,"Chennai, Neyveli, Cuddalore",DISCOUNT11,14,2024-12-13 01:30:00,18.91,Experience was good!,4.1,"Erode, Cuddalore",Region 2: Higher booking volume in this region,0.84,On-time performance is 94%,"Season 5, Season 3",Male,Mobile,Windows,Opera
2023-09-20 17:02:34,2023,9,20,17,2,Day,Erode,Kumbakonam,2,"30, 16",Double Decker AC/Non-AC,430954,customer99@example.com,+123456776989,76.69,Credit Card,8704318149,RKT Tours and Travels,BUS842,2023-06-16 03:08:35,"Kumbakonam, Thoothukudi, Kancheepuram",DISCOUNT15,19,2024-05-27 17:31:28,18.54,Experience was excellent!,3.4,"Chennai, Ranipet, Cuddalore, Neyveli, Coimbatore",Region 4: Higher booking volume in this region,0.99,On-time performance is 80%,"Season 1, Season 5",Female,Mobile,Android,Safari
2023-02-06 05:28:20,2023,2,6,5,28,Night,Neyveli,Kancheepuram,4,"10, 12",AC Sleeper,819983,customer69@example.com,+123456725989,132.03,Credit Card,1044467827,Thirumal Alaghu Travels,BUS538,2023-10-09 14:37:10,"Ranipet, Kumbakonam, Tiruchirappalli, Kancheepuram",DISCOUNT19,20,2024-09-03 06:08:46,47.98,Experience was good!,3.4,"Chennai, Karur, Rajapalayam, Cuddalore, Thanjavur",Region 1: Higher booking volume in this region,0.64,On-time performance is 87%,"Season 3, Season 1",Female,Tablet,iOS,Edge
2023-01-13 07:45:42,2023,1,13,7,45,Day,Pollachi,Chennai,4,"19, 20",Party Buses,337446,customer46@example.com,+123456784789,270.21,Credit Card,5740691781,RKT Tours and Travels,BUS566,2024-05-25 22:42:37,"Ranipet, Coimbatore, Tiruchirappalli, Dindigul, Rajapalayam",DISCOUNT8,13,2023-09-28 07:46:31,20.0,Experience was average!,4.8,"Kancheepuram, Karur",Region 5: Higher booking volume in this region,0.83,On-time performance is 80%,"Season 1, Season 1",Male,Mobile,Windows,Safari
2020-03-29 21:52:51,2020,3,29,21,52,Night,Neyveli,Nagercoil,2,"3, 6",Volvo Multi-Axle AC,302366,customer20@example.com,+123456750389,63.49,Credit Card,7609139753,SRS Travels,BUS439,2024-03-30 19:33:44,"Thanjavur, Tiruchirappalli",DISCOUNT2,7,2023-03-09 10:50:40,16.27,Experience was good!,3.4,"Rajapalayam, Thoothukudi",Region 3: Higher booking volume in this region,0.7,On-time performance is 98%,"Season 1, Season 2",Female,Tablet,Android,Chrome
2019-01-14 07:31:00,2019,1,14,7,31,Day,Nagercoil,Tiruchirappalli,4,"30, 13",Volvo Multi-Axle AC,293326,customer33@example.com,+123456767789,79.99,Debit Card,1922983006,Bharathi Travels,BUS996,2023-06-18 09:07:59,"Dindigul, Nagercoil, Rajapalayam",DISCOUNT7,13,2024-05-09 21:05:00,32.61,Experience was good!,3.6,"Kancheepuram, Karur, Neyveli, Tiruchirappalli, Madurai",Region 2: Higher booking volume in this region,0.87,On-time performance is 85%,"Season 1, Season 5",Male,Mobile,macOS,Firefox
2017-02-02 16:54:10,2017,2,2,16,54,Day,Tiruchirappalli,Ranipet,3,"19, 8",Volvo Multi-Axle AC,979701,customer35@example.com,+123456731889,87.75,Net Banking,6502134671,RKT Tours and Travels,BUS429,2024-09-11 10:17:44,"Neyveli, Tirunelveli, Salem, Thanjavur",DISCOUNT12,17,2023-05-05 03:41:29,12.21,Experience was average!,4.4,"Ranipet, Tiruchirappalli, Coimbatore, Thanjavur, Rajapalayam",Region 5: Higher booking volume in this region,0.58,On-time performance is 83%,"Season 4, Season 4",Female,Desktop,Windows,Opera
2020-08-03 02:13:47,2020,8,3,2,13,Night,Pollachi,Nagercoil,1,"3, 30",Semi-Sleeper Non-AC,875840,customer97@example.com,+123456747789,257.92,Credit Card,8961882740,Sharma Transports,BUS293,2023-08-26 02:59:54,"Rajapalayam, Thanjavur, Neyveli, Vellore, Kumbakonam",DISCOUNT15,7,2024-03-15 11:38:27,21.17,Experience was average!,4.3,"Salem, Kancheepuram, Thanjavur, Tiruchirappalli",Region 5: Higher booking volume in this region,0.65,On-time performance is 92%,"Season 4, Season 3",Female,Tablet,iOS,Safari
2020-10-07 08:09:02,2020,10,7,8,9,Day,Nagercoil,Coimbatore,1,"21, 7",Regular Non-AC,425305,customer21@example.com,+123456785389,261.3,Net Banking,9040823334,ABT X Travels,BUS874,2024-03-19 23:01:53,"Salem, Chennai, Tirunelveli",DISCOUNT11,6,2024-12-19 00:54:45,18.31,Experience was good!,4.8,"Erode, Cuddalore, Nagercoil",Region 2: Higher booking volume in this region,0.6,On-time performance is 97%,"Season 4, Season 2",Female,Tablet,iOS,Safari
2016-10-28 12:18:14,2016,10,28,12,18,Day,Cuddalore,Coimbatore,4,"19, 23",AC Sleeper,136473,customer84@example.com,+123456769089,265.78,Net Banking,9486883489,Sharma Transports,BUS144,2024-10-22 09:26:38,"Thanjavur, Thoothukudi, Neyveli",DISCOUNT1,12,2023-03-24 19:20:49,20.72,Experience was good!,3.0,"Erode, Dindigul, Thoothukudi, Kumbakonam",Region 3: Higher booking volume in this region,0.54,On-time performance is 74%,"Season 2, Season 1",Male,Desktop,iOS,Safari
2016-12-01 06:16:16,2016,12,1,6,16,Day,Nagercoil,Vellore,2,"22, 1",Non-AC Sleeper,915658,customer90@example.com,+123456758789,168.79,Debit Card,2232998525,Rathimeena Travels,BUS833,2023-06-18 10:08:43,"Thoothukudi, Rajapalayam, Tiruchirappalli, Thanjavur",DISCOUNT3,13,2023-10-24 21:20:33,41.04,Experience was good!,3.8,"Karur, Pollachi, Thanjavur, Cuddalore",Region 5: Higher booking volume in this region,0.74,On-time performance is 94%,"Season 2, Season 2",Male,Mobile,iOS,Opera
2023-03-21 05:41:53,2023,3,21,5,41,Night,Tirunelveli,Nagercoil,3,"1, 11",Mercedes Benz AC,931189,customer28@example.com,+123456715489,202.25,Debit Card,4308917319,Pandian Roadways,BUS736,2023-09-09 23:49:21,"Thoothukudi, Nagercoil, Neyveli",DISCOUNT12,16,2024-07-18 09:50:19,22.03,Experience was good!,3.9,"Karur, Thoothukudi, Thanjavur",Region 3: Higher booking volume in this region,0.77,On-time performance is 76%,"Season 2, Season 2",Female,Tablet,macOS,Opera
2016-03-10 11:57:15,2016,3,10,11,57,Day,Cuddalore,Kumbakonam,3,"5, 22",Scania AC,294507,customer3@example.com,+123456752789,222.11,Credit Card,2516082998,Parveen Travels,BUS784,2023-01-11 16:09:24,"Madurai, Ranipet, Erode, Dindigul, Nagercoil",DISCOUNT2,6,2023-01-18 03:11:53,14.9,Experience was good!,3.4,"Pollachi, Thoothukudi, Salem",Region 1: Higher booking volume in this region,0.62,On-time performance is 80%,"Season 3, Season 2",Female,Tablet,Windows,Chrome
2022-06-11 19:17:17,2022,6,11,19,17,Night,Ranipet,Kancheepuram,1,"12, 28",Double Decker AC/Non-AC,816622,customer31@example.com,+123456736389,282.12,Net Banking,4677523845,National Travels,BUS275,2023-02-26 15:06:49,"Rajapalayam, Pollachi, Nagercoil, Coimbatore, Karur",DISCOUNT17,20,2024-05-22 20:21:48,14.14,Experience was good!,4.6,"Thoothukudi, Madurai, Neyveli, Salem, Coimbatore",Region 5: Higher booking volume in this region,0.67,On-time performance is 87%,"Season 7, Season 7",Male,Tablet,Windows,Chrome
2023-04-18 08:21:22,2023,4,18,8,21,Day,Rajapalayam,Erode,2,"25, 26",Luxury AC/Non-AC,745919,customer3@example.com,+123456758089,151.63,Debit Card,2031999177,Ramu Travels,BUS629,2024-11-18 10:59:04,"Thoothukudi, Karur, Cuddalore, Nagercoil",DISCOUNT14,16,2024-01-07 10:47:04,46.95,Experience was average!,3.3,"Chennai, Karur, Tiruchirappalli, Nagercoil",Region 3: Higher booking volume in this region,0.58,On-time performance is 74%,"Season 1, Season 4",Male,Mobile,macOS,Opera
2024-04-28 01:44:55,2024,4,28,1,44,Night,Erode,Nagercoil,1,"7, 28",Volvo Multi-Axle AC,622687,customer9@example.com,+123456790889,136.4,Net Banking,4625488894,Sharma Transports,BUS184,2023-12-10 01:28:01,"Chennai, Pollachi, Ranipet, Kumbakonam",DISCOUNT13,5,2024-11-24 02:24:29,41.73,Experience was excellent!,3.2,"Coimbatore, Madurai, Erode, Nagercoil, Tiruchirappalli",Region 3: Higher booking volume in this region,0.89,On-time performance is 95%,"Season 6, Season 5",Female,Mobile,Windows,Safari
2022-06-21 13:44:15,2022,6,21,13,44,Day,Madurai,Cuddalore,4,"29, 24",Scania AC,768661,customer30@example.com,+123456718789,50.34,Debit Card,6425308522,Thirumal Alaghu Travels,BUS553,2023-03-15 07:10:20,"Neyveli, Rajapalayam",DISCOUNT15,7,2023-12-15 01:58:48,24.36,Experience was excellent!,4.0,"Tirunelveli, Erode",Region 2: Higher booking volume in this region,0.81,On-time performance is 100%,"Season 2, Season 4",Male,Desktop,Android,Opera
2024-07-19 05:39:51,2024,7,19,5,39,Night,Pollachi,Vellore,4,"14, 20",Non-AC Sleeper,385946,customer84@example.com,+123456798289,217.82,Credit Card,8371020627,Kesineni Travels,BUS532,2024-11-11 12:03:03,"Pollachi, Tiruchirappalli, Ranipet, Thanjavur",DISCOUNT10,11,2024-10-23 05:45:12,31.14,Experience was good!,3.5,"Kumbakonam, Cuddalore",Region 1: Higher booking volume in this region,0.68,On-time performance is 99%,"Season 7, Season 6",Female,Tablet,Android,Chrome
2018-03-05 03:28:23,2018,3,5,3,28,Night,Chennai,Tirunelveli,4,"8, 21",AC Sleeper,716942,customer17@example.com,+123456786489,240.71,Net Banking,3226294114,Hindusthan Travels,BUS866,2024-01-01 18:08:07,"Thanjavur, Tirunelveli, Madurai, Karur, Erode",DISCOUNT16,7,2024-10-04 10:08:53,34.82,Experience was average!,4.1,"Tiruchirappalli, Chennai",Region 1: Higher booking volume in this region,0.84,On-time performance is 79%,"Season 1, Season 2",Female,Tablet,Android,Opera
